,HOUSE_TYPE,NEIGHBORHOOD,GROSS_AREA,NET_AREA,NUMBER_OF_ROOMS,AGE_OF_BUİLDİNG,FLOOR_LOCATION,TOTALNUMBER_OF_FLOORS,TYPE_OF_HEATING,NUMBER_OF_BATHROOMS,IS_THERE_BALCONY,IS_IT_FURNISHED,WHO_IS_AT_HOME,ON_BUILDINGS,NAME_OF_BUILDINGS,DUES,AVAILABLE_FOR_CREDIT,TITLE_DEED,WHO_IS_THE_SELLER,IS_IT_VIEWABLE,PRICE,NEW_IS_IT_TWOPLY
0,Daire,Marmara Mah.,130.0,120.0,3+1,5-10 arası,4,6,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Evet,Yeşil Akasya Evleri,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,3300000,Hayır
1,Daire,Cumhuriyet Mah.,125.0,110.0,2+1,0,6,20-25 arası,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1299900,Hayır
2,Daire,Yakuplu Mah.,150.0,140.0,3+1,0,2,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,2118000,Hayır
3,Daire,Cumhuriyet Mah.,140.0,130.0,2+1,0,Giriş Katı,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,539000,Hayır
4,Daire,Yakuplu Mah.,240.0,220.0,HIGH_RARITY,0,4,4,Doğalgaz (Kombi),3,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2300000,Evet
5,Daire,Cumhuriyet Mah.,125.0,110.0,2+1,0,2,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,779900,Hayır
6,Daire,Adnan Kahveci Mah.,145.0,135.0,3+1,0,2,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2297000,Hayır
7,Daire,Cumhuriyet Mah.,110.0,100.0,2+1,0,2,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,639000,Hayır
8,Daire,Kavaklı Mh.,110.0,95.0,2+1,4,4,12,Merkezi,2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2039000,Hayır
9,Daire,Yakuplu Mah.,100.0,90.0,2+1,0,1,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1249999,Hayır
10,Daire,Cumhuriyet Mah.,130.0,115.0,2+1,0,Giriş Katı,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,570000,Hayır
11,Daire,Cumhuriyet Mah.,110.0,105.0,2+1,0,2,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1349000,Hayır
12,Daire,Adnan Kahveci Mah.,120.0,110.0,3+1,0,2,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2550000,Hayır
13,Daire,Kavaklı Mh.,150.0,130.0,3+1,0,Giriş Katı,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1550000,Hayır
14,Daire,Kavaklı Mh.,180.0,165.0,3+1,0,3,3,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1700000,Hayır
15,Daire,Cumhuriyet Mah.,140.0,130.0,3+1,0,2,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,989900,Hayır
16,Daire,Cumhuriyet Mah.,90.0,85.0,2+1,0,Giriş Katı,5,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,499000,Hayır
17,Daire,Cumhuriyet Mah.,200.0,180.0,3+2,0,4,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1689999,Evet
18,Daire,Beylikdüzü OSB,120.0,105.0,2+1,0,2,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,725000,Hayır
19,Daire,Cumhuriyet Mah.,110.0,95.0,2+1,3,2,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1163000,Hayır
20,Daire,Kavaklı Mh.,210.0,180.0,3+2,0,3,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2149999,Evet
21,Daire,Yakuplu Mah.,150.0,130.0,3+1,5-10 arası,Yüksek Giriş,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1615000,Hayır
22,Daire,Cumhuriyet Mah.,135.0,120.0,2+1,0,Giriş Katı,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,649000,Hayır
23,Daire,Kavaklı Mh.,140.0,130.0,3+1,0,1,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2519000,Hayır
24,Daire,Adnan Kahveci Mah.,175.0,165.0,3+1,1,4,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2488000,Hayır
25,Daire,Marmara Mah.,230.0,200.0,3+2,0,3,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,3599999,Evet
26,Daire,Beylikdüzü OSB,115.0,100.0,2+1,0,2,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,879000,Hayır
27,Daire,Adnan Kahveci Mah.,155.0,145.0,3+1,2,3,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2340000,Hayır
28,Daire,Kavaklı Mh.,110.0,95.0,2+1,0,1,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Evet,1700000,Hayır
29,Daire,Beylikdüzü OSB,150.0,135.0,3+1,5-10 arası,Giriş Katı,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,679900,Hayır
30,Daire,Kavaklı Mh.,100.0,90.0,2+1,5-10 arası,2,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1900000,Hayır
31,Daire,Yakuplu Mah.,185.0,170.0,3+1,0,Yüksek Giriş,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1439999,Hayır
32,Daire,Cumhuriyet Mah.,120.0,100.0,2+1,4,2,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,899000,Hayır
33,Daire,Yakuplu Mah.,120.0,110.0,2+1,0,3,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2100000,Hayır
34,Daire,Adnan Kahveci Mah.,155.0,140.0,3+1,0,2,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2629000,Hayır
35,Daire,Cumhuriyet Mah.,110.0,100.0,2+1,0,1,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,675000,Hayır
36,Daire,Kavaklı Mh.,240.0,190.0,3+2,0,4,4,Doğalgaz (Kombi),3,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2225000,Evet
37,Daire,Cumhuriyet Mah.,110.0,100.0,2+1,3,2,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,689000,Hayır
38,Daire,Kavaklı Mh.,110.0,95.0,2+1,0,7,11,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1429990,Hayır
39,Daire,Gürpınar Mh.,180.0,140.0,3+1,0,3,8,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,3500000,Hayır
40,Daire,Yakuplu Mah.,115.0,105.0,2+1,0,2,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1545000,Hayır
41,Daire,Cumhuriyet Mah.,110.0,100.0,2+1,0,1,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,697000,Hayır
42,Daire,Yakuplu Mah.,100.0,90.0,2+1,0,Giriş Katı,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1789000,Hayır
43,Daire,Adnan Kahveci Mah.,165.0,150.0,3+1,0,1,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2647000,Hayır
44,Daire,Adnan Kahveci Mah.,220.0,200.0,4+2,0,4,4,Doğalgaz (Kombi),3,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2699999,Evet
45,Daire,Cumhuriyet Mah.,120.0,110.0,2+1,0,3,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,664000,Hayır
46,Daire,Cumhuriyet Mah.,110.0,100.0,2+1,4,2,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,679000,Hayır
47,Daire,Barış Mh.,150.0,130.0,3+1,5-10 arası,Giriş Katı,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,250.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1579000,Hayır
48,Daire,Adnan Kahveci Mah.,150.0,140.0,3+1,0,5,8,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1872000,Hayır
49,Daire,Marmara Mah.,110.0,100.0,2+1,3,1,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2049000,Hayır
50,Daire,Adnan Kahveci Mah.,240.0,200.0,4+2,0,4,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2699999,Evet
51,Daire,Marmara Mah.,90.0,80.0,2+1,4,Yüksek Giriş,5,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,50.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1165000,Hayır
52,Daire,Kavaklı Mh.,120.0,100.0,2+1,0,2,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2039999,Hayır
53,Daire,Cumhuriyet Mah.,175.0,160.0,3+1,11-15 arası,9,13,Doğalgaz (Kombi),3,Yok,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,80.0,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,2695000,Hayır
54,Daire,Cumhuriyet Mah.,125.0,110.0,2+1,0,Giriş Katı,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,549900,Hayır
55,Daire,Adnan Kahveci Mah.,98.0,95.0,2+1,4,Giriş Katı,4,Doğalgaz (Kombi),1,Yok,Hayır,Mülk Sahibi,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2350000,Hayır
56,Daire,Marmara Mah.,135.0,110.0,2+1,0,2,3,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1949000,Hayır
57,Daire,Cumhuriyet Mah.,100.0,90.0,2+1,0,3,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1330000,Hayır
58,Daire,Cumhuriyet Mah.,80.0,75.0,1+1,5-10 arası,5,15-20 arası,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1200000,Hayır
59,Daire,Cumhuriyet Mah.,115.0,100.0,2+1,0,Giriş Katı,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,589900,Hayır
60,Daire,Kavaklı Mh.,105.0,90.0,2+1,0,Giriş Katı,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1739999,Hayır
61,Daire,Adnan Kahveci Mah.,180.0,150.0,3+1,0,2,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,3199999,Hayır
62,Daire,Cumhuriyet Mah.,115.0,105.0,2+1,0,2,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,865000,Hayır
63,Daire,Cumhuriyet Mah.,125.0,115.0,2+1,5-10 arası,14,15,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1447000,Hayır
64,Daire,Yakuplu Mah.,100.0,95.0,2+1,5-10 arası,1,4,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1499000,Hayır
65,Daire,Cumhuriyet Mah.,125.0,110.0,2+1,0,1,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,765000,Hayır
66,Daire,Cumhuriyet Mah.,135.0,120.0,2+1,0,9,14,Merkezi,1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1998000,Hayır
67,Daire,Yakuplu Mah.,100.0,90.0,2+1,0,1,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1489000,Hayır
68,Daire,Yakuplu Mah.,110.0,100.0,2+1,0,1,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1489999,Hayır
69,Daire,Yakuplu Mah.,110.0,95.0,2+1,0,1,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1590000,Hayır
70,Daire,Adnan Kahveci Mah.,115.0,105.0,2+1,2,2,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1499000,Hayır
71,Daire,Cumhuriyet Mah.,140.0,135.0,3+1,0,4,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1385000,Hayır
72,Daire,Cumhuriyet Mah.,145.0,135.0,3+1,0,Giriş Katı,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,689990,Hayır
73,Daire,Cumhuriyet Mah.,135.0,125.0,3+1,0,3,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1180000,Hayır
74,Daire,Cumhuriyet Mah.,95.0,90.0,2+1,0,3,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,695000,Hayır
75,Daire,Kavaklı Mh.,105.0,95.0,2+1,0,1,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1217000,Hayır
76,Daire,Yakuplu Mah.,115.0,95.0,2+1,0,2,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1232000,Hayır
77,Daire,Cumhuriyet Mah.,180.0,160.0,3+1,0,Yüksek Giriş,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,679000,Hayır
78,Daire,Cumhuriyet Mah.,170.0,160.0,3+2,0,5,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,849000,Evet
79,Daire,Cumhuriyet Mah.,155.0,140.0,3+1,0,4,14,Merkezi,1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2153500,Hayır
80,Daire,Beylikdüzü OSB,145.0,135.0,3+1,4,2,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1060000,Hayır
81,Daire,Adnan Kahveci Mah.,150.0,135.0,3+1,0,2,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1899000,Hayır
82,Daire,Adnan Kahveci Mah.,120.0,105.0,2+1,5-10 arası,2,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2599000,Hayır
83,Daire,Cumhuriyet Mah.,80.0,67.0,1+1,4,16,20-25 arası,Merkezi,1,Yok,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,799900,Hayır
84,Daire,Cumhuriyet Mah.,115.0,100.0,2+1,0,Giriş Katı,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,599999,Hayır
85,Daire,Cumhuriyet Mah.,85.0,70.0,1+1,0,4,15-20 arası,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,849000,Hayır
86,Daire,Yakuplu Mah.,110.0,90.0,2+1,2,Giriş Katı,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1149000,Hayır
87,Daire,Kavaklı Mh.,148.0,135.0,3+1,0,1,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2220000,Hayır
88,Daire,Cumhuriyet Mah.,155.0,145.0,2+1,0,Yüksek Giriş,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,699000,Hayır
89,Daire,Cumhuriyet Mah.,110.0,100.0,2+1,1,2,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,775000,Hayır
90,Daire,Kavaklı Mh.,280.0,260.0,3+2,0,3,3,Doğalgaz (Kombi),3,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2865000,Evet
91,Daire,Beylikdüzü OSB,90.0,80.0,2+1,4,Yüksek Giriş,6,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1050000,Hayır
92,Daire,Yakuplu Mah.,115.0,90.0,2+1,0,1,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1239000,Hayır
93,Daire,Kavaklı Mh.,105.0,95.0,2+1,0,1,3,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1688000,Hayır
94,Daire,Yakuplu Mah.,80.0,70.0,1+1,0,Giriş Katı,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,804000,Hayır
95,Daire,Adnan Kahveci Mah.,220.0,200.0,4+2,0,4,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2728000,Evet
96,Daire,Adnan Kahveci Mah.,115.0,105.0,2+1,2,3,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1400000,Hayır
97,Daire,Adnan Kahveci Mah.,160.0,150.0,3+1,0,3,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2949000,Hayır
98,Daire,Adnan Kahveci Mah.,110.0,95.0,2+1,0,Giriş Katı,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1650000,Hayır
99,Daire,Adnan Kahveci Mah.,110.0,95.0,2+1,0,4,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1629000,Hayır
100,Daire,Adnan Kahveci Mah.,140.0,130.0,3+1,0,2,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2999000,Hayır
101,Daire,Beylikdüzü OSB,115.0,105.0,2+1,5-10 arası,Giriş Katı,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,587000,Hayır
102,Daire,Cumhuriyet Mah.,135.0,120.0,2+1,0,1,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1179000,Hayır
103,Daire,Adnan Kahveci Mah.,140.0,125.0,3+1,0,2,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2799999,Hayır
104,Daire,Kavaklı Mh.,240.0,210.0,3+2,0,4,4,Doğalgaz (Kombi),3,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2650000,Evet
105,Daire,Cumhuriyet Mah.,120.0,100.0,2+1,4,1,4,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1139000,Hayır
106,Daire,Adnan Kahveci Mah.,160.0,140.0,3+1,0,1,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2850000,Hayır
107,Daire,Beylikdüzü OSB,105.0,99.0,2+1,3,2,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,845000,Hayır
108,Daire,Cumhuriyet Mah.,112.0,95.0,2+1,2,Giriş Katı,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,687000,Hayır
109,Daire,Cumhuriyet Mah.,120.0,105.0,2+1,4,10,20-25 arası,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1279900,Hayır
